,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-0.1207708,-0.060528062,0.016201448,0.0687989,0.054528777,0.010741962,0.10169641,-0.034174282,0.08751288,-0.088500336,0.08797581,-0.057287086,0.105929255,0.09493408,-0.031521693,-0.07521162,-0.13571922,0.09936161,-0.012911033,-0.100153,0.049118266,-0.02267752,0.11484917,-0.118495926,-0.13909943,0.04582332,-0.11293293,0.052518144,-0.010362994,0.09646062,-0.10190087,-0.059096027,-0.02981321,-0.009705061,0.08785815,0.032716665,0.08696929,0.069304675,-0.046581868,0.021230845,-0.1456741,-0.17372322,0.00163638,0.049173318,-0.1860629,-0.07772601,-0.030024841,0.098038174,-0.06321569,-0.04724978,0.0269796,-0.02850692,-0.06890544,-0.016847339,0.010501149,0.026064314,-0.16641495,-0.0651241,0.02056886,0.046238255,-0.02008911,-0.092130505,-0.03208171,0.048127387,0.0064428006,0.042716123,-0.12386266,-0.11674147,0.06466254,-0.026636755,0.027137486,-0.13533336,-0.027633483,-0.12410549,-0.020957034,0.028593296,-0.09576182,0.061361834,-0.057265013,0.032155324,-0.13431475,0.00015809157,0.15050519,-0.01582082,0.13967389,-0.16696416,0.0050629973,-0.050896205,0.07562533,-0.14625818,0.023702474,-0.031146249,0.113673694,-0.04304653,0.027254457,0.06904707,-0.045185015,0.03904209,-0.035425663,-0.023583354
11,0.00908754,0.020332126,0.043372322,-0.057075344,0.07455796,0.022789257,-0.06516394,0.03295105,0.07882966,-0.09877874,0.07010203,-0.0151921585,-0.04498361,0.06816095,0.092331596,-0.13448948,0.028693467,0.06001227,-0.09517163,0.052822016,-0.04425323,0.0061344006,-0.05736732,0.1327556,0.026275031,-0.15554549,-0.04359186,0.020596886,-0.17998369,-0.09471095,-0.24795842,0.042604316,-0.027141372,0.049663246,0.013535621,0.10699343,-0.011447448,-0.07181066,0.107467465,-0.17150782,-0.22549228,0.051937036,0.013288818,0.08692557,0.09555976,0.09211084,-0.032855548,0.061298616,0.073174104,0.103565894,0.0349676,-0.0618467,-0.03668926,-0.029208532,-0.06540268,-0.077116214,0.09010682,-0.07932698,-0.13032228,-0.04069047,0.160045,-0.027995348,-0.09079135,-0.13813484,-0.16148888,0.10018462,0.025447177,-0.02045882,-0.121507525,-0.07975068,0.020433256,-0.031700626,0.11916734,-0.09661555,-0.10691313,-0.037744083,-0.016126502,0.0341789,0.14030519,0.027693382,-0.01983298,0.114504546,0.020059103,-0.115297824,0.034107804,-0.04196644,0.048982948,0.0389678,-0.07609578,-0.16489059,0.06771166,0.035990614,0.0022734485,0.109056704,0.013838344,0.026614517,0.00017390026,0.048050497,-0.08750292,0.09441261
12,-0.10927881,0.03391255,0.024768166,-0.05797131,-0.007887989,-0.08054406,-0.0051127104,-0.07922754,0.02196256,0.11372985,-0.061406456,-0.04224975,-0.009947495,0.11503323,-0.17393379,0.05593009,-0.063693985,-0.036736302,-0.093024015,-0.034154654,-0.06694984,-0.07715425,-0.08338281,0.12990658,0.0043820967,0.09575175,-0.08831841,0.033816796,-0.17841798,-0.067282766,0.03524937,0.043602537,0.08087028,0.037621096,0.06360326,0.037442252,-0.14052959,0.11545729,-0.109394684,-0.046560753,0.07397618,-0.1040673,0.051185735,-0.0049692774,0.09253644,0.007153702,-0.042100757,0.081826195,-0.007481351,0.006234656,-0.043432493,-0.066342965,0.06341797,0.04754083,0.033858776,-0.08317884,-0.04352242,-0.0010750919,0.16548096,0.007466783,-0.056002557,-0.0013591241,-0.001157812,0.09271625,-0.05739385,0.07758295,0.101034604,-0.06963552,-0.09763049,-0.1488183,0.08558363,0.06153886,-0.035167966,-0.029359844,0.027886774,-0.05801432,-0.008441689,-0.13569106,-0.027390318,0.020032184,-0.06292916,-0.069677986,0.028294142,-0.08086796,0.036598776,0.040407833,-0.06336961,0.04454828,-0.14048766,0.12393498,0.0056907237,0.054792836,-0.31138468,-0.00033682503,-0.1699331,0.20708863,0.08465678,-0.12957446,0.08324821,-0.1371473
13,0.025444914,-0.15521272,-0.09156212,-0.013052577,-0.0061805802,0.09600256,-0.1268906,0.023420358,0.089168966,0.076387905,-0.025739491,-0.069304705,-0.049608648,-0.0014298536,0.121256426,0.1323986,0.1082929,-0.16561875,0.08828985,-0.0030591674,-0.060671363,0.0064075612,-0.111376226,0.12618051,-0.062867716,-0.061486125,-0.11776858,0.024208903,-0.07853302,-0.11659896,-0.009430539,-0.0073397607,-0.06315404,-0.1339573,-0.08004787,0.061107237,0.027816648,-0.020464938,0.03131207,0.08581586,0.05663241,0.12877667,0.0930978,0.08231131,-0.106981486,-0.10236145,0.022613171,-0.05009357,-0.13861887,0.19378681,-0.0035077152,0.005612715,-0.056929547,0.069649816,0.09871963,0.007360158,0.12460509,0.053640034,-0.10584673,0.061002005,0.009252982,-0.010424964,0.09823366,0.01969163,0.0167678,-0.002254763,-0.031922903,0.09461509,0.017539412,0.08918433,-0.12805101,-0.11821532,-0.023462744,-0.094855025,0.057752,0.09302048,-0.016724763,-0.020313026,0.038779903,0.011952886,0.051681906,0.111811034,0.1313942,0.12276804,-0.0119197555,0.12114741,0.1378362,-0.0631056,-0.036941443,-0.09743439,-0.007503643,0.11015843,-0.056201126,0.022465715,-0.050250746,-0.08109306,0.10718242,-0.12969641,0.14179586,-0.100382976
14,-0.0965954,-0.100390166,0.01884552,0.04899625,0.038381644,0.100575276,0.07407028,-0.14382166,0.08454276,-0.039784636,0.07105767,0.010202838,0.12812194,-0.09749447,-0.08627491,0.08514745,-0.10155383,-0.069743186,-0.1406313,0.06788365,0.027235875,-0.105803415,0.07104926,0.02249862,-0.14363837,0.08857642,0.057417627,0.12929572,0.10469409,0.072605446,-0.16204737,-0.06446034,0.03691282,0.07826282,-0.005826402,0.038649607,-0.014176573,0.13053225,-0.004951531,0.09161829,0.011803463,-0.13463452,0.02574799,-0.050010175,0.027446728,0.12266013,0.039139915,0.036658414,0.04549585,-0.1503058,0.024841351,-0.028038159,-0.050315075,0.0676801,0.04172687,-0.07445253,0.117712855,-0.03889476,0.14336528,-0.12166235,-0.046099838,-0.110409476,0.06308157,0.061271813,-0.023969578,-0.06926779,-0.038053904,-0.11081355,0.05097928,0.09653249,-0.08698241,0.047374282,-0.056052335,-0.047636922,-0.031629566,-0.12796651,-0.06269038,-0.09137632,-0.11209205,0.098472595,0.05448361,0.03040002,-0.047005173,0.15123034,-0.04951558,-0.056284968,0.07935251,0.10807928,0.067739904,0.027206335,-0.05303064,-0.014343575,-0.025176127,-0.1025265,-0.025343714,-0.14902781,-0.09671576,0.0001381943,-0.0843297,0.017739639
15,-0.050305404,0.011161199,0.14083922,0.10254422,-0.12328966,0.10913579,-0.07623722,0.11168176,0.053998698,-0.08921177,-0.03649763,0.10279935,-0.07483926,0.12806085,0.13851428,0.014094822,0.05028475,-0.13935186,-0.052471083,0.08037492,0.01819428,0.014381753,0.010306071,0.05802098,-0.022785101,0.08073488,0.027866803,-0.108204216,0.0006646841,0.05393343,-0.047502026,-0.08142314,-0.12894736,-0.09244085,0.0012726203,0.04204053,0.06370455,0.064153604,-0.16159628,-0.041860055,-0.08044455,0.067162536,-0.047352925,0.02755745,-0.08787066,-0.039319288,0.16076857,0.08192102,0.14501017,-0.1307366,0.105982125,-0.10299815,0.12436513,0.055836726,0.03496353,0.023952967,-0.0965388,-0.19635446,0.040617127,-0.14066048,0.041424796,0.11335452,-0.11202778,-0.03826585,0.075691104,-0.033743516,-0.061054748,0.08845871,-0.053170744,-0.013825953,0.15147215,0.1557091,0.1346458,-0.14797078,0.15774614,-0.097975895,0.11646952,0.08579439,0.106113225,-0.068048276,0.1342019,-0.0024756056,0.011450427,-0.037736792,0.042710274,0.1374951,-0.13874611,-0.0051173153,0.06361134,-0.009300392,0.087151915,0.06420169,0.06270608,0.09117495,0.12900738,0.041975092,0.015383572,-0.11392024,-0.022567991,0.12747496
16,0.13469256,0.04455109,-0.012698521,-0.027423004,0.053195797,0.15147609,0.10494162,0.066492975,0.0939773,-0.08676297,-0.057281848,0.08805253,-0.14396356,0.11293158,0.036833778,0.010189463,-0.14038815,-0.026212068,0.03003614,0.046823334,-0.04477802,-0.1430074,-0.07309092,0.07528405,-0.089886926,-0.06486213,-0.04426253,0.059945304,-0.026715664,-0.14478512,-0.042957254,-0.0229585,-0.08172002,-0.10788751,-0.04962079,-0.037848808,0.09616784,-0.07252698,-0.0801848,-0.091611326,0.00042099,-0.027235119,-0.13556802,0.08791957,0.15139382,0.10754446,0.08455823,0.10274048,-0.06558132,0.12287787,0.08237378,-0.05264734,0.12420933,-0.079266466,0.032997888,0.10952672,0.03664159,0.091914356,0.02103618,-0.041645154,0.05570176,0.0022031805,-0.12094685,-0.07622598,-0.14989872,-0.05333108,0.01447258,0.08684129,-0.06514747,-0.116224214,-0.0019780633,-0.13485143,-0.15814514,-0.14074624,0.11694812,-0.034232233,0.1231043,0.093241766,-0.07593832,0.04077159,0.13750887,0.05398921,0.1035744,-0.07283937,0.10532205,0.0040285136,0.087648034,0.028706992,-0.10913129,-0.05143783,-0.10475177,0.084366605,-0.12702589,0.09414827,-0.09486035,-0.006499448,-0.08822451,-0.11622592,0.09745968,0.03188764
17,-0.14895982,-0.13810214,-0.053416993,0.033476647,0.10347746,0.14880978,-0.03257252,0.09800005,0.02017679,-0.067779414,0.007828192,-0.003383603,0.04554963,-0.10752413,-0.10825505,0.046727717,0.07007695,-0.14745714,0.09067333,-0.13816582,0.08979117,-0.06325319,0.10242208,-0.009680462,0.023789011,0.027999971,0.15374157,-0.024225963,-0.02711662,-0.04365176,0.00047956966,0.032099638,-0.07193018,-0.0022133556,0.06896847,-0.049386673,-0.013846842,-0.02362889,-0.041918915,0.025004836,-0.045764808,0.04638315,-0.0895744,-0.080621436,-0.029217144,-0.15124345,0.0132287685,-0.13044938,-0.08644641,0.011082694,0.05730276,0.012009565,-0.052640542,-0.09406206,-0.0037809985,-0.12567765,0.0074783126,0.08413852,0.038723204,-0.069115035,0.12525374,-0.10093615,-0.14531109,0.07207808,-0.09713015,0.09345268,-0.05342738,0.12586121,0.09887611,-0.14045781,-0.010617253,0.12667876,0.054785684,0.11543169,-0.14039575,0.04233907,0.11888347,0.14781651,0.06781863,0.021702558,-0.14172536,-0.009461296,-0.08534176,0.00785955,0.02119853,-0.05032379,0.055131376,-0.00871609,0.08191584,0.11607425,-0.100732975,0.14953016,-0.086565055,0.02372537,0.047083315,0.032172468,0.08437401,-0.024683187,0.052765727,-0.055203434
18,-0.037833437,-0.013029669,-0.07161181,-0.13890262,0.12635787,0.14781407,0.0529877,0.10098682,0.04891224,-0.09307073,-0.0894734,-0.13825484,0.14492385,0.011623336,0.028708784,-0.04687415,-0.09309596,-0.08351486,-0.14302899,0.037213538,-0.024985936,0.092630364,0.07332819,-0.123739384,0.0665435,-0.050632127,-0.052175313,0.12718073,-0.048526354,0.005585398,0.09767207,0.048855897,-0.02867397,0.1804645,0.07572344,-0.12387825,0.07936164,-0.0028513798,-0.049987994,0.08847854,-0.1428448,0.1281623,-0.03701354,0.14251664,-0.12266448,-0.15202755,0.0677578,0.08558088,-0.05183709,0.03800046,-0.032646943,-0.07566709,0.040624652,-0.05236822,0.032429814,0.046113793,-0.02709479,0.13054924,-0.11469297,0.12006982,0.09617484,0.047042806,-0.14871013,0.023710093,-0.057184394,-0.11487162,-0.14728661,-0.063427046,-0.0724182,0.057851546,0.06808446,-0.12790085,0.099727176,0.14260983,-0.16325739,-0.1592124,-0.21320058,0.11625773,0.01157895,-0.0060520405,0.063844055,0.045694232,0.03963678,-0.003017653,-0.036068905,0.027172163,-0.11097826,0.0230992,0.003949235,-0.048166323,0.15180181,0.10699945,0.07542112,0.03164212,-0.05430577,0.14741628,-0.037421413,0.078231625,0.10627002,-0.14792438
19,0.0858128,-0.13076825,-0.012676708,-0.07798228,0.031879995,0.06385263,0.048720166,-0.14151773,0.09176499,-0.0077387705,0.12378409,0.11155081,-0.060353406,-0.081630915,0.12494131,-0.11165793,0.15591393,0.054917,-0.13099183,-0.116827734,-0.11469247,-0.021354211,0.024295496,0.12257622,-0.113265984,-0.044556744,0.040825322,-0.10029789,0.06375998,0.06670587,-0.075815275,-0.08335272,0.05638297,0.105161555,0.115764216,0.12720774,0.074908495,-0.12916839,0.04514701,0.026965333,0.13793302,0.08988335,0.11133049,0.029308138,-0.124205634,0.048837975,0.09217846,-0.024347672,-0.06894401,-0.11454037,-0.03045597,-0.12312366,0.097388215,-0.039098006,-0.083068326,0.02924724,-0.0775426,0.009582756,0.014828625,-0.031646565,0.15144782,-0.08735177,-0.15232556,-0.17812164,0.0718233,-0.077876076,-0.11448957,0.11232518,0.13719976,-0.04295609,0.09790456,-0.032246545,-0.059073433,0.066908926,0.103333,0.05358152,-0.031901166,0.12794542,-0.059066925,-0.122883335,-0.017375255,0.09200672,0.11807183,0.08360871,0.11863513,0.014340172,0.00917308,-0.060143843,-0.14438342,0.013045349,0.061482307,0.019801592,0.05541245,0.068315424,0.14188604,-0.050416607,-0.058036853,-0.0210351,-0.1870738,0.13246204
