,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.03795606,0.13637409,-0.084288634,-0.060659554,0.13748634,-0.0756234,-0.13730608,-0.007927955,0.08001099,0.08986946,-0.12936647,-0.09661816,0.098871,0.10545187,-0.019185191,0.006453091,0.024161028,0.1617501,-0.045530744,0.1536942,-0.012838328,0.12840335,-0.0028807,0.13513348,-0.013702601,0.07044892,0.036290146,0.046538763,0.16827504,0.03955838,0.06260823,-0.05935396,0.029267695,-0.10808652,0.14806002,0.033671338,-0.050396856,-0.055754572,-0.010042416,0.1584276,-0.018107248,-0.007417653,0.11953603,-0.10618901,-0.101672724,-0.10644307,0.15341349,0.030089378,-0.014670067,-0.08926087,0.10289906,-0.04668461,0.0006937609,0.09390104,-0.052946255,-0.003315891,-0.1426715,-0.11430133,0.14918417,0.03990896,0.09363386,-0.048289303,-0.011608214,0.12509608,-0.0313133,0.08133029,0.08720379,-0.06440996,0.12759787,0.1114479,0.0063917385,0.09180568,0.0030078157,0.11087657,-0.14871249,-0.12359915,0.09541031,0.11971598,-0.09433092,0.07462771,0.13867044,0.030305995,-0.1216536,0.010329754,0.05290453,0.053890333,0.1198878,-0.043719385,0.10121813,-0.080949254,0.107631564,0.026156493,-0.013549389,0.07463558,0.09105088,-0.14671414,-0.06366388,-0.0847864,0.06566766,-0.001597762
1,0.0048938394,0.083415516,-0.06682464,0.1347331,-0.08730973,0.13378592,-0.011684387,-0.13042498,-0.14154989,0.05113494,-0.1523292,0.11518727,-0.022725534,0.040318582,0.16920066,0.059822347,-0.0067893076,-0.11919836,-0.048346907,-0.0923317,0.16497666,-0.065612875,0.082976684,0.042722262,-0.12725334,-0.11688327,0.00046600608,0.1367564,0.049383733,0.007974371,-0.004040553,0.019986836,0.09948971,0.13990782,-0.10250804,-0.07096728,0.097917885,0.10698105,-0.11459728,-0.028202372,-0.025323983,0.014681139,0.14553596,0.0050838836,0.17069033,0.08777144,-0.09800175,0.04738785,-0.005315984,-0.060240746,-0.04280849,-0.062227257,-0.08250229,0.13097559,0.10755019,0.12316225,-0.097091585,-0.13260981,-0.12582627,-0.0342983,-0.11196777,-0.060623165,-0.12305237,-0.0021903017,-0.035463262,0.16321996,-0.019362466,-0.13275221,-0.055099998,-0.026672235,0.1491864,-0.07223082,0.101160176,0.02031018,0.08970964,-0.1501945,0.088847004,-0.01677972,0.0047596535,0.16685387,-0.015231432,0.0069722007,-0.035519484,0.12388637,0.035786804,-0.0658798,0.12109116,0.104166046,-0.021557532,0.023865713,-0.020787587,-0.01603316,-0.011228412,-0.011084785,0.061511043,-0.0515397,-0.07606147,0.14853863,0.10635283,-0.11099437
2,-0.07273156,0.056407526,-0.05734766,-0.1311337,-0.08066171,-0.07184074,-0.0936223,-0.05988039,-0.15237041,0.07447363,0.121244624,0.00765941,0.001015736,0.017422691,-0.04064289,-0.14619839,0.09754546,-0.03897649,0.059886064,0.14000675,0.01606836,0.08949969,-0.06210251,-0.1193714,0.07420682,-0.01662842,-0.1608696,0.110167444,0.025526555,0.074150324,-0.05059983,-0.04944833,0.049088117,-0.12266427,-0.037465297,-0.14213724,-0.11337953,-0.008924631,-0.17684312,-0.013557105,0.020496404,-0.055231817,-0.08192725,0.045500115,0.06485517,-0.016372522,0.10340954,-0.012658306,0.038842622,0.06140081,0.11883974,0.09002643,0.10555273,-0.093927585,0.099689975,0.03776323,-0.12413032,-0.12510662,-0.031047935,0.101419136,-0.13500819,0.020265924,0.042616148,-0.034172263,-0.05333659,-0.17147258,0.029713886,-0.041353345,0.067260146,-0.077768266,-0.06494727,0.12600943,-0.028602973,0.13388662,-0.04080325,-0.13316266,0.09021228,-0.12545963,-0.1555862,-0.15429251,-0.048548818,-0.016103897,0.03322575,-0.1143995,0.14746727,0.041305646,-0.07375724,0.110810086,0.027076682,-0.082216166,-0.07884779,0.13301784,0.018906588,-0.12811962,-0.12959547,-0.05339137,-0.15184173,-0.13717858,-0.1103835,-0.08430057
3,-0.13155742,0.008458976,0.03171028,0.14419302,0.03968738,-0.021833926,0.08704391,0.12633756,0.041436903,0.13011636,0.10900189,-0.15855591,-0.055350345,-0.048597064,0.09631589,-0.13464782,-0.07361944,0.017740313,-0.03351968,0.043909453,0.14338996,-0.14472009,0.015120889,-0.117139705,0.15329343,0.083573826,0.0020216792,-0.060297046,0.11659437,-0.11129477,0.07798134,-0.11358788,0.15879732,0.10522791,-0.05778534,-0.0147933755,0.12943834,-0.027498204,-0.02003117,0.06319835,0.1375006,0.09945233,-0.09913864,0.013960998,-0.12208645,0.034326144,-0.08036495,0.12576543,0.11415708,-0.069355294,-0.09197417,-0.14376816,0.08390657,-0.039155267,0.10861613,-0.0155129125,0.121719964,0.062245615,-0.14930928,-0.0752455,-0.02138285,0.12297101,0.090860635,0.09197008,0.08286193,-0.14987968,-0.005606527,-0.06396503,0.025345096,-0.12597698,-0.07927869,0.08878673,0.1568703,-0.06719971,0.074793324,-0.06865904,0.0015108937,-0.14481017,-0.01813259,0.05351328,-0.07778698,0.049441237,-0.056002237,-0.120431535,0.07259257,0.12737474,0.0748447,0.009078203,-0.12497602,-0.1474831,0.10723772,-0.0023796824,0.071807995,0.09947072,-0.107587494,0.011264192,-0.1635124,0.061543178,0.09826323,-0.0028232506
4,-0.06495644,0.13080361,0.094036035,-0.1079224,0.016263375,-0.003944261,0.106561184,0.10259186,0.07718611,0.108771235,0.12744801,0.110940196,-0.09296736,0.041216325,0.14164266,0.071706645,-0.15275078,-0.015606533,-0.06422259,0.09611002,-0.06471632,-0.008552455,-0.07283676,0.0040033096,0.07936905,-0.009733883,-0.117551036,0.09235666,0.06056046,-0.028549444,0.029452255,-0.07910155,0.07407577,-0.08464013,-0.060904577,-0.03522536,0.09941925,0.03018647,-0.086943604,-0.038681746,-0.112774424,0.1039185,-0.116282925,-0.08777561,0.052628297,-0.09122581,0.14938122,-0.18039133,-0.054501355,0.055281002,-0.05044172,0.08535246,-0.052688375,0.06410807,0.10789306,-0.08778668,-0.004338263,-0.063962676,-0.032266263,-0.113014355,0.082619846,-0.13390966,-0.10035797,-0.10328512,0.1421434,-0.1671601,0.059854377,0.08251808,-0.070704944,0.12956443,-0.01954157,0.13580132,-0.070390634,0.06344037,0.07076833,0.029376205,-0.026176883,-0.0029430669,0.0050801444,0.07759016,-0.093434624,-0.11663412,-0.01550221,0.04971581,0.13812707,0.13791497,0.07638186,-0.04071864,-0.13885921,0.12654689,-0.12408657,0.027819293,-0.09290057,-0.1208521,0.072567925,-0.06965247,-0.07733746,-0.0035227546,-0.13049307,-0.12176174
5,0.012770196,0.0032896383,0.0072383294,-0.072292626,0.1423179,-0.047625978,-0.024229202,-0.09977988,-0.1412313,0.05589953,0.08932744,0.0032128678,0.09258188,-0.047547407,-0.07701577,-0.099270545,-0.1000738,-0.021159086,-0.0627936,-0.060720142,-0.031897802,0.009263744,0.08959112,-0.03462805,0.123945855,0.069677696,-0.07552182,0.061890844,-0.120054804,0.09413588,0.11563433,-0.14760403,-0.07681339,-0.08782392,0.065373555,-0.12620571,0.07054183,0.09159942,-0.14582111,0.022124818,-0.005135186,0.12997788,0.102119595,0.03128934,0.041884817,0.0017456772,-0.11380332,-0.059287548,-0.099386804,0.13366748,-0.12778154,0.015667146,0.0048760427,-0.097467065,0.023141928,0.10231106,0.17473699,-0.016704649,-0.1203892,0.058024596,0.10922661,0.03739156,0.11297813,-0.059416026,-0.098938696,-0.074572004,0.06683519,-0.013076429,-0.034436494,0.028252507,-0.048826367,0.09688366,-0.0674692,0.022432087,0.098125905,0.06513645,0.021953123,-0.021939421,0.014471039,-0.14871395,-0.017341692,-0.024499556,0.03743687,-0.08536631,-0.07780935,-0.06829739,0.13643354,-0.0042989515,0.07178316,0.056393757,-0.07667874,0.14889619,-0.119415164,0.09287432,0.04990111,-0.04123304,0.045905754,-0.008418695,-0.09059741,0.07216834
6,-0.10015306,0.10016962,-0.071512245,-0.062989704,-0.12091309,0.018813947,0.11719031,-0.11809725,0.08036221,-0.10900817,-0.027296057,0.14880177,0.00047376365,-0.12644109,0.09958518,-0.104972,-0.07100801,-0.03174733,0.019228479,-0.10097003,0.011601501,0.0065107415,-0.079803325,-0.09955202,-0.1396748,-0.044839285,0.0999629,0.111516945,0.029839134,0.088943556,0.1488935,-0.07202403,0.09359173,-0.036972165,-0.00354471,-0.12576886,0.007864067,0.15709028,-0.10081435,0.034724835,0.03956954,-0.016401898,-0.04404435,-0.11591508,0.05446224,0.14726229,0.06574231,-0.013621392,-0.03147819,0.03663248,-0.08199525,-0.1401652,-0.10884408,-0.06429644,0.0036799926,0.06826302,-0.11895989,0.05881417,0.06619409,-0.017875537,0.07825514,-0.11781129,0.09797555,-0.05720148,-0.11075485,0.12257678,-0.12603626,-0.063121475,0.06760331,-0.018321361,0.12420433,-0.060973633,-0.043780643,-0.09487731,-0.07088646,0.03155492,-0.008836114,-0.0015171231,0.11788416,0.04046865,0.1308008,0.10311076,0.14085738,-0.020875264,0.019165097,0.10600706,0.000582947,-0.04064208,0.014540776,-0.08520906,-0.006817358,0.093259536,0.01471925,-0.13025169,0.051371593,-0.064484045,-0.009494708,0.052456867,0.1221462,-0.097617045
7,0.07902084,-0.12458879,-0.09301663,-0.10156875,-0.09638358,0.14973216,0.010856738,-0.0131415725,-0.13010693,-0.083565645,0.015145012,-0.10374805,-0.025927907,-0.07706993,-0.09104151,-0.034197167,-0.05478816,-0.010063832,-0.11312434,-0.12176622,0.11658073,0.0046160608,0.12942876,-0.0903349,0.019228688,-0.06587018,-0.00056973984,0.03160826,-0.03437814,-0.07365468,0.06435987,0.1130081,0.08218613,-0.004748144,0.121757366,-0.071488194,-0.058342274,-0.1007439,-0.10577446,-4.047246e-05,0.0002209337,0.048100866,0.049998723,-0.117160425,0.031134635,-0.052432746,-0.07646509,0.1649041,0.08453653,-0.06473252,-0.116403885,0.045075554,-0.11668834,-0.107920125,-0.061186828,-0.022180567,0.10130038,-0.17133932,0.026798809,-0.0033342987,-0.047603633,-0.025217995,-0.15099786,-0.12066409,-0.12739378,0.11633215,-0.0950411,-0.06163746,-0.02421173,-0.11609694,-0.12427232,0.021298124,0.033025328,-0.10363906,-0.08570345,0.07278911,0.092558,0.0084342025,-0.11660942,0.0928096,-0.007625596,-0.07941118,-0.04065278,0.012420981,-0.08268426,0.04954992,0.065853916,-0.08654962,-0.022203911,-0.01256684,-0.028038347,0.06418273,-0.01412148,0.03949412,-0.049671233,-0.09796924,0.03142605,-0.078737386,-0.0020476943,-0.12623027
8,0.040144186,0.0006550903,-0.063148804,-0.109419756,-0.1015013,-0.13241822,0.106228225,-0.03505291,-0.044716444,-0.034482643,-0.14886056,-0.088272914,-0.12216062,-0.12326418,-0.11484231,0.12841347,0.08244509,0.117165774,0.040565763,-0.06630808,0.054342944,0.0451122,-0.046389647,0.08323313,0.027664918,-0.07018191,0.12449274,0.15135343,-0.0631386,0.12608726,-0.058897156,0.15165661,-0.0029197026,-0.01722993,0.13271457,-0.13247049,0.05715598,0.107632376,-0.065836444,0.10702072,0.016951619,0.062550105,0.063986644,-0.087559074,0.06890527,0.11775413,-0.11767086,-0.08278631,-0.037985004,0.10746766,-0.085348845,0.0065145018,0.043140333,0.08984974,-0.078164086,0.007553989,-0.042835936,-0.13031596,0.095525704,-0.10008126,0.11855142,-0.09398924,0.016338645,0.115458846,0.16148041,-0.1211236,0.0691074,0.16419904,-0.14083444,0.078910455,-0.12514585,-0.14979349,-0.029129617,-0.1015367,-0.08644979,0.053367972,0.13521604,0.07951635,0.0747239,-0.07985051,-0.1329996,-0.07170123,0.13815913,0.040736526,-0.082553424,-0.13401677,0.032382715,0.055885773,-0.100203566,-0.14150923,-0.0336355,0.057679012,-0.054854054,0.12530002,0.023797022,0.1195109,-0.11790046,0.031516332,-0.015568409,-0.04919706
9,-0.10204372,0.018851392,-0.13473707,0.04680545,-0.11270447,0.037352152,-0.07492655,0.12754902,-0.059340715,0.14774685,-0.13907672,0.10080282,-0.10307265,-0.015704844,-0.056875102,0.0821553,-0.12146121,0.041597944,-0.12869653,0.06756966,0.017328858,0.09013494,-0.0666165,-0.043390974,-0.02881584,0.03411182,0.007854781,0.063450396,-0.089716576,-0.10714298,0.12951592,0.070930116,-0.031976163,-0.020026984,-0.092175186,0.09183971,0.04164397,0.0068336804,0.056573816,0.038898963,-0.040953018,-0.14858697,-0.11182611,0.058376845,-0.18345022,0.021332877,-0.008096415,-0.1025046,-0.16205768,-0.11350318,-0.051964223,-0.07658814,-0.14404,-0.05013463,-0.012962014,-0.14009069,-0.121450774,-0.09550052,0.1090188,-0.10432498,-0.022079373,-0.06541628,0.013550723,0.052504793,0.04193268,0.026280608,-0.11031206,-0.07916967,-0.1136631,0.08996464,0.05707863,0.080834106,0.12435986,0.13857916,0.078404136,0.062384326,-0.12139945,0.045894377,0.10745033,-0.136519,0.07571068,-0.14545338,0.07664166,-0.044941943,-0.028569086,-0.09764989,-0.12321924,0.11146332,0.10626408,0.09847901,-0.14333762,-0.076503515,0.114095666,0.054851457,0.095554434,-0.07436613,0.09185361,0.060733672,-0.031157997,0.006952511
